"id","id_prov","id_kab","kode_bps","nama_bps","kode_dagri","kode_dagri2","nama_dagri"
"1824","8","140","1872023","METRO UTARA","187202","18.72.02","METRO UTARA"
"1825","9","141","1901070","MENDO BARAT","190104","19.01.04","MENDO BARAT"
"1826","9","141","1901080","MERAWANG","190103","19.01.03","MERAWANG"
"1827","9","141","1901081","PUDING BESAR","190108","19.01.08","PUDING BESAR"
"1828","9","141","1901090","SUNGAILIAT","190101","19.01.01","SUNGAILIAT"
"1829","9","141","1901091","PEMALI","190105","19.01.05","PEMALI"
"1830","9","141","1901092","BAKAM","190106","19.01.06","BAKAM"
"1831","9","141","1901130","BELINYU","190102","19.01.02","BELINYU"
"1832","9","141","1901131","RIAU SILIP","190107","19.01.07","RIAU SILIP"
"1833","9","142","1902010","MEMBALONG","190202","19.02.02","MEMBALONG"
"1834","9","142","1902060","TANJUNGPANDAN","190201","19.02.01","TANJUNG PANDAN"
"1835","9","142","1902061","BADAU","190205","19.02.05","BADAU"
"1836","9","142","1902062","SIJUK","190204","19.02.04","SIJUK"
"1837","9","142","1902063","SELAT NASIK","190203","19.02.03","SELAT NASIK"
"1838","9","143","1903010","KELAPA","190504","19.05.04","KELAPA"
"1839","9","143","1903020","TEMPILANG","190505","19.05.05","TEMPILANG"
"1840","9","143","1903030","MENTOK","190501","19.05.01","MUNTOK"
"1841","9","143","1903040","SIMPANG TERITIP","190502","19.05.02","SIMPANG TERITIP"
"1842","9","143","1903050","JEBUS","190503","19.05.03","JEBUS"
"1843","9","143","1903051","PARITTIGA","190506","19.05.06","PARITTIGA"
"1844","9","144","1904010","KOBA","190401","19.04.01","KOBA"
"1845","9","144","1904011","LUBUK BESAR","190406","19.04.06","LUBUK BESAR"
"1846","9","144","1904020","PANGKALAN BARU","190402","19.04.02","PANGKALAN BARU"
"1847","9","144","1904021","NAMANG","190405","19.04.05","NAMANG"
"1848","9","144","1904030","SUNGAI SELAN","190403","19.04.03","SUNGAI SELAN"
"1849","9","144","1904040","SIMPANG KATIS","190404","19.04.04","SIMPANG KATIS"
"1850","9","145","1905010","PAYUNG","190305","19.03.05","PAYUNG"
"1851","9","145","1905011","PULAU BESAR","190307","19.03.07","PULAUBESAR"
"1852","9","145","1905020","SIMPANG RIMBA","190304","19.03.04","SIMPANG RIMBA"
"1853","9","145","1905030","TOBOALI","190301","19.03.01","TOBOALI"
"1854","9","145","1905031","TUKAK SADAI","190306","19.03.06","TUKAK SADAI"
"1855","9","145","1905040","AIR GEGAS","190303","19.03.03","AIR GEGAS"
"1856","9","145","1905050","LEPAR PONGOK","190302","19.03.02","LEPAR PONGOK"
"1857","9","145","1905051","KEPULAUAN PONGOK","190308","19.03.08","KEPULAUAN PONGOK"
"1858","9","146","1906010","DENDANG","190603","19.06.03","DENDANG"
"1859","9","146","1906011","SIMPANG PESAK","190607","19.06.07","SIMPANG PESAK"
"1860","9","146","1906020","GANTUNG","190602","19.06.02","GANTUNG"
"1861","9","146","1906021","SIMPANG RENGGIANG","190606","19.06.06","SIMPANG RENGGIANG"
"1862","9","146","1906030","MANGGAR","190601","19.06.01","MANGGAR"
"1863","9","146","1906031","DAMAR","190605","19.06.05","DAMAR"
"1864","9","146","1906040","KELAPA KAMPIT","190604","19.06.04","KELAPA KAMPIT"
"1865","9","147","1971010","RANGKUI","197104","19.71.04","RANGKUI"
"1866","9","147","1971020","BUKIT INTAN","197101","19.71.01","BUKITINTAN"
"1867","9","147","1971021","GIRIMAYA","197107","19.71.07","GIRIMAYA"
"1868","9","147","1971030","PANGKAL BALAM","197103","19.71.03","PANGKAL BALAM"
"1869","9","147","1971031","GABEK","197106","19.71.06","GABEK"
"1870","9","147","1971040","TAMAN SARI","197102","19.71.02","TAMAN SARI"
"1871","9","147","1971041","GERUNGGANG","197105","19.71.05","GERUNGGANG"
"1872","10","148","2101010","MORO","210201","21.02.01","MORO"
"1873","10","148","2101011","DURAI","210209","21.02.09","DURAI"
"1874","10","148","2101020","KUNDUR","210202","21.02.02","KUNDUR"
"1875","10","148","2101021","KUNDUR UTARA","210207","21.02.07","KUNDUR UTARA"
"1876","10","148","2101022","KUNDUR BARAT","210208","21.02.08","KUNDUR BARAT"
"1877","10","148","2101023","UNGAR","210211","21.02.11","UNGAR"
"1878","10","148","2101024","BELAT","210212","21.02.12","BELAT"
"1879","10","148","2101030","KARIMUN","210203","21.02.03","KARIMUN"
"1880","10","148","2101031","BURU","210206","21.02.06","BURU"
"1881","10","148","2101032","MERAL","210204","21.02.04","MERAL"
"1882","10","148","2101033","TEBING","210205","21.02.05","TEBING"
"1883","10","148","2101034","MERAL BARAT","210210","21.02.10","MERAL BARAT"
"1884","10","149","2102040","TELUK BINTAN","210108","21.01.08","TELUK BINTAN"
"1885","10","149","2102050","BINTAN UTARA","210107","21.01.07","BINTAN UTARA"
"1886","10","149","2102051","TELUK SEBONG","210110","21.01.10","TELOK SEBONG"
"1887","10","149","2102052","SERI KUALA LOBAM","210115","21.01.15","SERI KUALA LOBAM"
"1888","10","149","2102060","BINTAN TIMUR","210106","21.01.06","BINTAN TIMUR"
"1889","10","149","2102061","GUNUNG KIJANG","210104","21.01.04","GUNUNG KIJANG"
"1890","10","149","2102062","MANTANG","210113","21.01.13","MANTANG"
"1891","10","149","2102063","BINTAN PESISIR","210114","21.01.14","BINTAN PESISIR"
"1892","10","149","2102064","TOAPAYA","210112","21.01.12","TOAPAYA"
"1893","10","149","2102070","TAMBELAN","210109","21.01.09","TAMBELAN"
"1894","10","150","2103030","MIDAI","210304","21.03.04","MIDAI"
"1895","10","150","2103031","SUAK MIDAI","210322","21.03.22","SUAK MIDAI"
"1896","10","150","2103040","BUNGURAN BARAT","210305","21.03.05","BUNGURAN BARAT"
"1897","10","150","2103041","BUNGURAN UTARA","210308","21.03.08","BUNGURAN UTARA"
"1898","10","150","2103042","PULAU LAUT","210310","21.03.10","PULAU LAUT"
"1899","10","150","2103043","PULAU TIGA","210311","21.03.11","PULAU TIGA"
"1900","10","150","2103044","BUNGURAN BATUBI","210320","21.03.20","BUNGURAN BATUBI"
"1901","10","150","2103045","PULAU TIGA BARAT","210321","21.03.21","PULAU TIGA BARAT"
"1902","10","150","2103050","BUNGURAN TIMUR","210307","21.03.07","BUNGURAN TIMUR"
"1903","10","150","2103051","BUNGURAN TIMUR LAUT","210315","21.03.15","BUNGURAN TIMUR LAUT"
"1904","10","150","2103052","BUNGURAN TENGAH","210316","21.03.16","BUNGURAN TENGAH"
"1905","10","150","2103053","BUNGURAN SELATAN","210318","21.03.18","BUNGURAN SELATAN"
"1906","10","150","2103060","SERASAN","210306","21.03.06","SERASAN"
"1907","10","150","2103061","SUBI","210309","21.03.09","SUBI"
"1908","10","150","2103062","SERASAN TIMUR","210319","21.03.19","SERASAN TIMUR"
"1909","10","151","2104010","SINGKEP BARAT","210404","21.04.04","SINGKEP BARAT"
"1910","10","151","2104011","KEPULAUAN POSEK","210410","21.04.10","KEPULAUAN POSEK"
"1911","10","151","2104020","SINGKEP","210401","21.04.01","SINGKEP"
"1912","10","151","2104021","SINGKEP SELATAN","210409","21.04.09","SINGKEP SELATAN"
"1913","10","151","2104022","SINGKEP PESISIR","210406","21.04.06","SINGKEP PESISIR"
"1914","10","151","2104030","LINGGA","210402","21.04.02","LINGGA"
"1915","10","151","2104031","SELAYAR","210408","21.04.08","SELAYAR"
"1916","10","151","2104032","LINGGA TIMUR","210407","21.04.07","LINGGA TIMUR"
"1917","10","151","2104040","LINGGA UTARA","210405","21.04.05","LINGGA UTARA"
"1918","10","151","2104050","SENAYANG","210403","21.04.03","SENAYANG"
"1919","10","151","2104051","BAKUNG SERUMPUN","210413","21.04.13","BAKUNG SERUMPUN"
"1920","10","151","2104052","TEMIANG PESISIR","210412","21.04.12","TEMIANG PESISIR"
"1921","10","151","2104053","KATANG BIDARE","210411","21.04.11","KATANG BIDARE"
"1922","10","152","2105010","JEMAJA","210506","21.05.06","JEMAJA"
"1923","10","152","2105011","JEMAJA BARAT","210509","21.05.09","JEMAJA BARAT"
"1924","10","152","2105020","JEMAJA TIMUR","210505","21.05.05","JEMAJA TIMUR"
"1925","10","152","2105030","SIANTAN SELATAN","210504","21.05.04","SIANTAN SELATAN"
"1926","10","152","2105040","SIANTAN","210501","21.05.01","SIANTAN"
"1927","10","152","2105050","SIANTAN TIMUR","210503","21.05.03","SIANTAN TIMUR"
"1928","10","152","2105060","SIANTAN TENGAH","210507","21.05.07","SIANTAN TENGAH"
"1929","10","152","2105070","PALMATAK","210502","21.05.02","PALMATAK"
"1930","10","152","2105071","SIANTAN UTARA","210508","21.05.08","SIANTAN UTARA"
"1931","10","153","2171010","BELAKANG PADANG","217101","21.71.01","BELAKANG PADANG"
"1932","10","153","2171020","BULANG","217105","21.71.05","BULANG"
"1933","10","153","2171030","GALANG","217108","21.71.08","GALANG"
"1934","10","153","2171040","SEI BEDUK","217107","21.71.07","SEI BEDUK"
"1935","10","153","2171041","SAGULUNG","217111","21.71.11","SAGULUNG"
"1936","10","153","2171050","NONGSA","217104","21.71.04","NONGSA"
"1937","10","153","2171051","BATAM KOTA","217110","21.71.10","BATAM KOTA"
"1938","10","153","2171060","SEKUPANG","217103","21.71.03","SEKUPANG"
"1939","10","153","2171061","BATU AJI","217112","21.71.12","BATU AJI"
"1940","10","153","2171070","LUBUK BAJA","217106","21.71.06","LUBUK BAJA"
"1941","10","153","2171080","BATU AMPAR","217102","21.71.02","BATU AMPAR"
"1942","10","153","2171081","BENGKONG","217109","21.71.09","BENGKONG"
"1943","10","154","2172010","BUKIT BESTARI","217204","21.72.04","BUKIT BESTARI"
"1944","10","154","2172020","TANJUNGPINANG TIMUR","217202","21.72.02","TANJUNG PINANG TIMUR"
"1945","10","154","2172030","TANJUNGPINANG KOTA","217203","21.72.03","TANJUNG PINANG KOTA"
"1946","10","154","2172040","TANJUNGPINANG BARAT","217201","21.72.01","TANJUNG PINANG BARAT"
"1947","11","155","3101010","KEPULAUAN SERIBU SELATAN","310102","31.01.02","KEPULAUAN SERIBU SELATAN"
"1948","11","155","3101020","KEPULAUAN SERIBU UTARA","310101","31.01.01","KEPULAUAN SERIBU UTARA"
"1949","11","156","3171010","JAGAKARSA","317409","31.74.09","JAGAKARSA"
"1950","11","156","3171020","PASAR MINGGU","317404","31.74.04","PASAR MINGGU"
"1951","11","156","3171030","CILANDAK","317406","31.74.06","CILANDAK"
"1952","11","156","3171040","PESANGGRAHAN","317410","31.74.10","PESANGGRAHAN"
"1953","11","156","3171050","KEBAYORAN LAMA","317405","31.74.05","KEBAYORAN LAMA"
"1954","11","156","3171060","KEBAYORAN BARU","317407","31.74.07","KEBAYORAN BARU"
"1955","11","156","3171070","MAMPANG PRAPATAN","317403","31.74.03","MAMPANG PRAPATAN"
"1956","11","156","3171080","PANCORAN","317408","31.74.08","PANCORAN"
"1957","11","156","3171090","TEBET","317401","31.74.01","TEBET"
"1958","11","156","3171100","SETIA BUDI","317402","31.74.02","SETIABUDI"
"1959","11","157","3172010","PASAR REBO","317505","31.75.05","PASAR REBO"
"1960","11","157","3172020","CIRACAS","317509","31.75.09","CIRACAS"
"1961","11","157","3172030","CIPAYUNG","317510","31.75.10","CIPAYUNG"
"1962","11","157","3172040","MAKASAR","317508","31.75.08","MAKASAR"
"1963","11","157","3172050","KRAMAT JATI","317504","31.75.04","KRAMATJATI"
"1964","11","157","3172060","JATINEGARA","317503","31.75.03","JATINEGARA"
"1965","11","157","3172070","DUREN SAWIT","317507","31.75.07","DUREN SAWIT"
"1966","11","157","3172080","CAKUNG","317506","31.75.06","CAKUNG"
"1967","11","157","3172090","PULO GADUNG","317502","31.75.02","PULOGADUNG"
"1968","11","157","3172100","MATRAMAN","317501","31.75.01","MATRAMAN"
"1969","11","158","3173010","TANAH ABANG","317107","31.71.07","TANAH ABANG"
"1970","11","158","3173020","MENTENG","317106","31.71.06","MENTENG"
"1971","11","158","3173030","SENEN","317104","31.71.04","SENEN"
"1972","11","158","3173040","JOHAR BARU","317108","31.71.08","JOHAR BARU"
"1973","11","158","3173050","CEMPAKA PUTIH","317105","31.71.05","CEMPAKA PUTIH"
"1974","11","158","3173060","KEMAYORAN","317103","31.71.03","KEMAYORAN"
"1975","11","158","3173070","SAWAH BESAR","317102","31.71.02","SAWAH BESAR"
"1976","11","158","3173080","GAMBIR","317101","31.71.01","GAMBIR"
"1977","11","159","3174010","KEMBANGAN","317308","31.73.08","KEMBANGAN"
"1978","11","159","3174020","KEBON JERUK","317305","31.73.05","KEBON JERUK"
"1979","11","159","3174030","PALMERAH","317307","31.73.07","PAL MERAH"
"1980","11","159","3174040","GROGOL PETAMBURAN","317302","31.73.02","GROGOL PETAMBURAN"
"1981","11","159","3174050","TAMBORA","317304","31.73.04","TAMBORA"
"1982","11","159","3174060","TAMAN SARI","317303","31.73.03","TAMAN SARI"
"1983","11","159","3174070","CENGKARENG","317301","31.73.01","CENGKARENG"
"1984","11","159","3174080","KALI DERES","317306","31.73.06","KALIDERES"
"1985","11","160","3175010","PENJARINGAN","317201","31.72.01","PENJARINGAN"
"1986","11","160","3175020","PADEMANGAN","317205","31.72.05","PADEMANGAN"
"1987","11","160","3175030","TANJUNG PRIOK","317202","31.72.02","TANJUNG PRIOK"
"1988","11","160","3175040","KOJA","317203","31.72.03","KOJA"
"1989","11","160","3175050","KELAPA GADING","317206","31.72.06","KELAPA GADING"
"1990","11","160","3175060","CILINCING","317204","31.72.04","CILINCING"
"1991","12","161","3201010","NANGGUNG","320121","32.01.21","NANGGUNG"
"1992","12","161","3201020","LEUWILIANG","320114","32.01.14","LEUWILIANG"
"1993","12","161","3201021","LEUWISADENG","320139","32.01.39","LEUWISADENG"
"1994","12","161","3201030","PAMIJAHAN","320117","32.01.17","PAMIJAHAN"
"1995","12","161","3201040","CIBUNGBULANG","320116","32.01.16","CIBUNGBULANG"
"1996","12","161","3201050","CIAMPEA","320115","32.01.15","CIAMPEA"
"1997","12","161","3201051","TENJOLAYA","320140","32.01.40","TENJOLAYA"
"1998","12","161","3201060","DRAMAGA","320130","32.01.30","DRAMAGA"
"1999","12","161","3201070","CIOMAS","320129","32.01.29","CIOMAS"
"2000","12","161","3201071","TAMANSARI","320131","32.01.31","TAMANSARI"
"2001","12","161","3201080","CIJERUK","320128","32.01.28","CIJERUK"
"2002","12","161","3201081","CIGOMBONG","320138","32.01.38","CIGOMBONG"
"2003","12","161","3201090","CARINGIN","320127","32.01.27","CARINGIN"
"2004","12","161","3201100","CIAWI","320124","32.01.24","CIAWI"
"2005","12","161","3201110","CISARUA","320125","32.01.25","CISARUA"
"2006","12","161","3201120","MEGAMENDUNG","320126","32.01.26","MEGAMENDUNG"
"2007","12","161","3201130","SUKARAJA","320104","32.01.04","SUKARAJA"
"2008","12","161","3201140","BABAKAN MADANG","320105","32.01.05","BABAKAN MADANG"
"2009","12","161","3201150","SUKAMAKMUR","320109","32.01.09","SUKAMAKMUR"
"2010","12","161","3201160","CARIU","320108","32.01.08","CARIU"
"2011","12","161","3201161","TANJUNGSARI","320136","32.01.36","TANJUNGSARI"
"2012","12","161","3201170","JONGGOL","320106","32.01.06","JONGGOL"
"2013","12","161","3201180","CILEUNGSI","320107","32.01.07","CILEUNGSI"
"2014","12","161","3201181","KLAPANUNGGAL","320132","32.01.32","KLAPANUNGGAL"
"2015","12","161","3201190","GUNUNG PUTRI","320102","32.01.02","GUNUNG PUTRI"
"2016","12","161","3201200","CITEUREUP","320103","32.01.03","CITEUREUP"
"2017","12","161","3201210","CIBINONG","320101","32.01.01","CIBINONG"
"2018","12","161","3201220","BOJONG GEDE","320113","32.01.13","BOJONG GEDE"
"2019","12","161","3201221","TAJUR HALANG","320137","32.01.37","TAJURHALANG"
"2020","12","161","3201230","KEMANG","320112","32.01.12","KEMANG"
"2021","12","161","3201231","RANCABUNGUR","320134","32.01.34","RANCA BUNGUR"
"2022","12","161","3201240","PARUNG","320110","32.01.10","PARUNG"
"2023","12","161","3201241","CISEENG","320133","32.01.33","CISEENG"
"2024","12","161","3201250","GUNUNG SINDUR","320111","32.01.11","GUNUNG SINDUR"
"2025","12","161","3201260","RUMPIN","320118","32.01.18","RUMPIN"
"2026","12","161","3201270","CIGUDEG","320122","32.01.22","CIGUDEG"
"2027","12","161","3201271","SUKAJAYA","320135","32.01.35","SUKAJAYA"
"2028","12","161","3201280","JASINGA","320119","32.01.19","JASINGA"
"2029","12","161","3201290","TENJO","320123","32.01.23","TENJO"
"2030","12","161","3201300","PARUNG PANJANG","320120","32.01.20","PARUNG PANJANG"
"2031","12","162","3202010","CIEMAS","320222","32.02.22","CIEMAS"
"2032","12","162","3202020","CIRACAP","320226","32.02.26","CIRACAP"
"2033","12","162","3202021","WALURAN","320220","32.02.20","WALURAN"
"2034","12","162","3202030","SURADE","320224","32.02.24","SURADE"
"2035","12","162","3202031","CIBITUNG","320225","32.02.25","CIBITUNG"
"2036","12","162","3202040","JAMPANG KULON","320221","32.02.21","JAMPANGKULON"
"2037","12","162","3202041","CIMANGGU","320246","32.02.46","CIMANGGU"
"2038","12","162","3202050","KALI BUNDER","320223","32.02.23","KALIBUNDER"
"2039","12","162","3202060","TEGAL BULEUD","320245","32.02.45","TEGALBULEUD"
"2040","12","162","3202070","CIDOLOG","320243","32.02.43","CIDOLOG"
"2041","12","162","3202080","SAGARANTEN","320241","32.02.41","SAGARANTEN"
"2042","12","162","3202081","CIDADAP","320244","32.02.44","CIDADAP"
"2043","12","162","3202082","CURUGKEMBAR","320242","32.02.42","CURUGKEMBAR"
"2044","12","162","3202090","PABUARAN","320237","32.02.37","PABUARAN"
"2045","12","162","3202100","LENGKONG","320207","32.02.07","LENGKONG"
"2046","12","162","3202110","PALABUHANRATU","320201","32.02.01","PALABUHANRATU"
"2047","12","162","3202111","SIMPENAN","320202","32.02.02","SIMPENAN"
"2048","12","162","3202120","WARUNG KIARA","320209","32.02.09","WARUNGKIARA"
"2049","12","162","3202121","BANTARGADUNG","320204","32.02.04","BANTARGADUNG"
"2050","12","162","3202130","JAMPANG TENGAH","320208","32.02.08","JAMPANGTENGAH"
"2051","12","162","3202131","PURABAYA","320238","32.02.38","PURABAYA"
"2052","12","162","3202140","CIKEMBAR","320210","32.02.10","CIKEMBAR"
"2053","12","162","3202150","NYALINDUNG","320239","32.02.39","NYALINDUNG"
"2054","12","162","3202160","GEGER BITUNG","320240","32.02.40","GEGERBITUNG"
"2055","12","162","3202170","SUKARAJA","320233","32.02.33","SUKARAJA"
"2056","12","162","3202171","KEBONPEDES","320234","32.02.34","KEBONPEDES"
"2057","12","162","3202172","CIREUNGHAS","320235","32.02.35","CIREUNGHAS"
"2058","12","162","3202173","SUKALARANG","320236","32.02.36","SUKALARANG"
"2059","12","162","3202180","SUKABUMI","320232","32.02.32","SUKABUMI"
"2060","12","162","3202190","KADUDAMPIT","320230","32.02.30","KADUDAMPIT"
"2061","12","162","3202200","CISAAT","320229","32.02.29","CISAAT"
"2062","12","162","3202201","GUNUNGGURUH","320227","32.02.27","GUNUNGGURUH"
"2063","12","162","3202210","CIBADAK","320211","32.02.11","CIBADAK"
"2064","12","162","3202211","CICANTAYAN","320228","32.02.28","CICANTAYAN"
"2065","12","162","3202212","CARINGIN","320231","32.02.31","CARINGIN"
"2066","12","162","3202220","NAGRAK","320212","32.02.12","NAGRAK"
"2067","12","162","3202221","CIAMBAR","320247","32.02.47","CIAMBAR"
"2068","12","162","3202230","CICURUG","320216","32.02.16","CICURUG"
"2069","12","162","3202240","CIDAHU","320217","32.02.17","CIDAHU"
"2070","12","162","3202250","PARAKAN SALAK","320215","32.02.15","PARAKANSALAK"
"2071","12","162","3202260","PARUNG KUDA","320213","32.02.13","PARUNGKUDA"
"2072","12","162","3202261","BOJONG GENTENG","320214","32.02.14","BOJONGGENTENG"
"2073","12","162","3202270","KALAPA NUNGGAL","320218","32.02.18","KALAPANUNGGAL"
"2074","12","162","3202280","CIKIDANG","320206","32.02.06","CIKIDANG"
"2075","12","162","3202290","CISOLOK","320205","32.02.05","CISOLOK"
"2076","12","162","3202291","CIKAKAK","320203","32.02.03","CIKAKAK"
"2077","12","162","3202300","KABANDUNGAN","320219","32.02.19","KABANDUNGAN"
"2078","12","163","3203010","AGRABINTA","320322","32.03.22","AGRABINTA"
"2079","12","163","3203011","LELES","320330","32.03.30","LELES"
"2080","12","163","3203020","SINDANGBARANG","320321","32.03.21","SINDANGBARANG"
"2081","12","163","3203030","CIDAUN","320323","32.03.23","CIDAUN"
"2082","12","163","3203040","NARINGGUL","320324","32.03.24","NARINGGUL"
"2083","12","163","3203050","CIBINONG","320320","32.03.20","CIBINONG"
"2084","12","163","3203051","CIKADU","320326","32.03.26","CIKADU"
"2085","12","163","3203060","TANGGEUNG","320319","32.03.19","TANGGEUNG"
"2086","12","163","3203061","PASIRKUDA","320332","32.03.32","PASIRKUDA"
"2087","12","163","3203070","KADUPANDAK","320317","32.03.17","KADUPANDAK"
"2088","12","163","3203071","CIJATI","320329","32.03.29","CIJATI"
"2089","12","163","3203080","TAKOKAK","320316","32.03.16","TAKOKAK"
"2090","12","163","3203090","SUKANAGARA","320314","32.03.14","SUKANAGARA"
"2091","12","163","3203100","PAGELARAN","320318","32.03.18","PAGELARAN"
"2092","12","163","3203110","CAMPAKA","320315","32.03.15","CAMPAKA"
"2093","12","163","3203111","CAMPAKAMULYA","320325","32.03.25","CAMPAKAMULYA"
"2094","12","163","3203120","CIBEBER","320303","32.03.03","CIBEBER"
"2095","12","163","3203130","WARUNGKONDANG","320302","32.03.02","WARUNGKONDANG"
"2096","12","163","3203131","GEKBRONG","320327","32.03.27","GEKBRONG"
"2097","12","163","3203140","CILAKU","320304","32.03.04","CILAKU"
"2098","12","163","3203150","SUKALUYU","320309","32.03.09","SUKALUYU"
"2099","12","163","3203160","BOJONGPICUNG","320306","32.03.06","BOJONGPICUNG"
"2100","12","163","3203161","HAURWANGI","320331","32.03.31","HAURWANGI"
"2101","12","163","3203170","CIRANJANG","320305","32.03.05","CIRANJANG"
"2102","12","163","3203180","MANDE","320308","32.03.08","MANDE"
"2103","12","163","3203190","KARANGTENGAH","320307","32.03.07","KARANGTENGAH"
"2104","12","163","3203200","CIANJUR","320301","32.03.01","CIANJUR"
"2105","12","163","3203210","CUGENANG","320311","32.03.11","CUGENANG"
"2106","12","163","3203220","PACET","320310","32.03.10","PACET"
"2107","12","163","3203221","CIPANAS","320328","32.03.28","CIPANAS"
"2108","12","163","3203230","SUKARESMI","320313","32.03.13","SUKARESMI"
"2109","12","163","3203240","CIKALONGKULON","320312","32.03.12","CIKALONGKULON"
"2110","12","164","3204010","CIWIDEY","320439","32.04.39","CIWIDEY"
"2111","12","164","3204011","RANCABALI","320440","32.04.40","RANCABALI"
"2112","12","164","3204020","PASIRJAMBU","320438","32.04.38","PASIRJAMBU"
"2113","12","164","3204030","CIMAUNG","320417","32.04.17","CIMAUNG"
"2114","12","164","3204040","PANGALENGAN","320415","32.04.15","PANGALENGAN"
"2115","12","164","3204050","KERTASARI","320431","32.04.31","KERTASARI"
"2116","12","164","3204060","PACET","320430","32.04.30","PACET"
"2117","12","164","3204070","IBUN","320436","32.04.36","IBUN"
"2118","12","164","3204080","PASEH","320435","32.04.35","PASEH"
"2119","12","164","3204090","CIKANCUNG","320427","32.04.27","CIKANCUNG"
"2120","12","164","3204100","CICALENGKA","320425","32.04.25","CICALENGKA"
"2121","12","164","3204101","NAGREG","320426","32.04.26","NAGREG"
"2122","12","164","3204110","RANCAEKEK","320428","32.04.28","RANCAEKEK"
"2123","12","164","3204120","MAJALAYA","320433","32.04.33","MAJALAYA"
"2124","12","164","3204121","SOLOKAN JERUK","320434","32.04.34","SOLOKANJERUK"
"2125","12","164","3204130","CIPARAY","320429","32.04.29","CIPARAY"
"2126","12","164","3204140","BALEENDAH","320432","32.04.32","BALEENDAH"
"2127","12","164","3204150","ARJASARI","320416","32.04.16","ARJASARI"
"2128","12","164","3204160","BANJARAN","320413","32.04.13","BANJARAN"
"2129","12","164","3204161","CANGKUANG","320444","32.04.44","CANGKUANG"
"2130","12","164","3204170","PAMEUNGPEUK","320414","32.04.14","PAMEUNGPEUK"
"2131","12","164","3204180","KATAPANG","320411","32.04.11","KATAPANG"
"2132","12","164","3204190","SOREANG","320437","32.04.37","SOREANG"
"2133","12","164","3204191","KUTAWARINGIN","320446","32.04.46","KUTAWARINGIN"
"2134","12","164","3204250","MARGAASIH","320410","32.04.10","MARGAASIH"
"2135","12","164","3204260","MARGAHAYU","320409","32.04.09","MARGAHAYU"
"2136","12","164","3204270","DAYEUHKOLOT","320412","32.04.12","DAYEUHKOLOT"
"2137","12","164","3204280","BOJONGSOANG","320408","32.04.08","BOJONGSOANG"
"2138","12","164","3204290","CILEUNYI","320405","32.04.05","CILEUNYI"
"2139","12","164","3204300","CILENGKRANG","320407","32.04.07","CILENGKRANG"
"2140","12","164","3204310","CIMENYAN","320406","32.04.06","CIMENYAN"
"2141","12","165","3205010","CISEWU","320535","32.05.35","CISEWU"
"2142","12","165","3205011","CARINGIN","320536","32.05.36","CARINGIN"
"2143","12","165","3205020","TALEGONG","320537","32.05.37","TALEGONG"
"2144","12","165","3205030","BUNGBULANG","320531","32.05.31","BUNGBULANG"
"2145","12","165","3205031","MEKARMUKTI","320532","32.05.32","MEKARMUKTI"
"2146","12","165","3205040","PAMULIHAN","320534","32.05.34","PAMULIHAN"
"2147","12","165","3205050","PAKENJENG","320533","32.05.33","PAKENJENG"
"2148","12","165","3205060","CIKELET","320530","32.05.30","CIKELET"
"2149","12","165","3205070","PAMEUNGPEUK","320527","32.05.27","PAMEUNGPEUK"
"2150","12","165","3205080","CIBALONG","320529","32.05.29","CIBALONG"
"2151","12","165","3205090","CISOMPET","320528","32.05.28","CISOMPET"
"2152","12","165","3205100","PEUNDEUY","320526","32.05.26","PEUNDEUY"
"2153","12","165","3205110","SINGAJAYA","320524","32.05.24","SINGAJAYA"
"2154","12","165","3205111","CIHURIP","320525","32.05.25","CIHURIP"
"2155","12","165","3205120","CIKAJANG","320522","32.05.22","CIKAJANG"
"2156","12","165","3205130","BANJARWANGI","320523","32.05.23","BANJARWANGI"
"2157","12","165","3205140","CILAWU","320519","32.05.19","CILAWU"
"2158","12","165","3205150","BAYONGBONG","320517","32.05.17","BAYONGBONG"
"2159","12","165","3205151","CIGEDUG","320518","32.05.18","CIGEDUG"
"2160","12","165","3205160","CISURUPAN","320520","32.05.20","CISURUPAN"
"2161","12","165","3205161","SUKARESMI","320521","32.05.21","SUKARESMI"
"2162","12","165","3205170","SAMARANG","320507","32.05.07","SAMARANG"
"2163","12","165","3205171","PASIRWANGI","320508","32.05.08","PASIRWANGI"
"2164","12","165","3205181","TAROGONG KIDUL","320505","32.05.05","TAROGONG KIDUL"
"2165","12","165","3205182","TAROGONG KALER","320504","32.05.04","TAROGONG KALER"
"2166","12","165","3205190","GARUT KOTA","320501","32.05.01","GARUT KOTA"
"2167","12","165","3205200","KARANGPAWITAN","320502","32.05.02","KARANGPAWITAN"
"2168","12","165","3205210","WANARAJA","320503","32.05.03","WANARAJA"
"2169","12","165","3205211","SUCINARAJA","320542","32.05.42","SUCINARAJA"
"2170","12","165","3205212","PANGATIKAN","320541","32.05.41","PANGATIKAN"
"2171","12","165","3205220","SUKAWENING","320515","32.05.15","SUKAWENING"
"2172","12","165","3205221","KARANGTENGAH","320516","32.05.16","KARANGTENGAH"
"2173","12","165","3205230","BANYURESMI","320506","32.05.06","BANYURESMI"
"2174","12","165","3205240","LELES","320509","32.05.09","LELES"
"2175","12","165","3205250","LEUWIGOONG","320511","32.05.11","LEUWIGOONG"
"2176","12","165","3205260","CIBATU","320512","32.05.12","CIBATU"
